"x","y","Cprod","Infra","Econ","Lprod","Nat","Fprod","FR"
1771,1576,0.47868202512303,0.797553344848538,0.747892104887864,0.390932422190542,0.476448649288223,0.443025626879387,"C_Cereal"
1771,1577,0.477181026802374,0.868578108313449,0.747892104887864,0.392250324759175,0.469541403469915,0.432977980382366,"C_Cereal"
1771,1580,0.477181026802374,0.892044041761942,0.747892104887864,0.396654685301305,0.450850609649123,0.405884231404238,"C_Cereal"
1771,1581,0.476706253342307,0.82448848358526,0.778515459303405,0.396529709451599,0.445853157301328,0.39792836134445,"C_Cereal"
1771,1582,0.478308550960447,0.798595178040404,0.80189280547295,0.393336249872752,0.44138081024531,0.38992067906257,"C_Cereal"
1771,1584,0.475775599545118,0.697635796696421,0.80189280547295,0.390075043118748,0.433610402576489,0.376136080764254,"C_Cereal"
1771,1585,0.478308550960447,0.653301597829089,0.758167864660971,0.389140807311324,0.430477822649573,0.370041790796611,"Forester"
1771,1586,0.481333963014769,0.672536300156042,0.758167864660971,0.389369307094392,0.427768136752137,0.364699820846533,"C_Cereal"
1771,1587,0.478124477005528,0.730545788011693,0.758167864660971,0.390078749951718,0.425603873422222,0.360027326060649,"C_Cereal"
1771,1588,0.476447042375399,0.82291428728914,0.758167864660971,0.390568464669314,0.42394031372549,0.354849410382819,"Forester"
1771,1589,0.481545371700755,0.910269648772916,0.758167864660971,0.390750874940684,0.422103784469097,0.350286919670274,"Forester"
1771,1590,0.482236645610437,0.904055745647845,0.886655714565121,0.391705084972373,0.42111084067086,0.345664351964981,"C_Cereal"
1771,1591,0.482236645610437,0.819300761769629,0.697705883851149,0.391981451013515,0.420066777604438,0.341386420694617,"C_Cereal"
1771,1592,0.481345486479827,0.792444346992304,0.758167864660971,0.38891794174696,0.41897747273982,0.337589220404417,"C_Cereal"
1771,1593,0.48246024773038,0.817272233731778,0.697705883851149,0.386891276954001,0.417802107681756,0.333936266119442,"Forester"
1771,1594,0.481313528963358,0.881128667595269,0.886655714565121,0.383164611962142,0.416537222908093,0.330607799087684,"C_Cereal"
1771,1595,0.481331249640729,0.875697245799541,0.758167864660971,0.381655672256322,0.415571052667346,0.327690069868763,"C_Cereal"
1771,1596,0.482718688233055,0.802220001413106,0.697705883851149,0.379995293376916,0.415057807362582,0.324622232533551,"C_Cereal"
1771,1597,0.483998965300033,0.796076774584676,0.675987830855176,0.376238164687496,0.41447615304929,0.321821750777823,"Forester"
1771,1598,0.48246024773038,0.852482023263506,0.675987830855176,0.373155050012859,0.414204779599271,0.318956925752029,"C_Cereal"
1771,1599,0.48246024773038,0.849162055779009,0.73570068188583,0.369811003948463,0.414022872098766,0.316683706897531,"C_Cereal"
1771,1600,0.48246024773038,0.841153792134904,0.675987830855176,0.370251155901799,0.413958102614379,0.314540420365272,"C_Cereal"
1771,1601,0.48246024773038,0.780281520302414,0.73570068188583,0.371890133971781,0.413870317968624,0.312472535906732,"C_Cereal"
1771,1602,0.482927216052776,0.754092848077081,0.698924127356688,0.375362047179876,0.413775911111111,0.31070747438819,"C_Cereal"
1771,1603,0.482927216052776,0.688497172190299,0.698924127356688,0.380935964137709,0.413692279437332,0.309128049009674,"C_Cereal"
1771,1604,0.482927216052776,0.663996830831143,0.637939321853595,0.386704318349234,0.41357603292181,0.30778363878235,"C_Cereal"
1771,1605,0.481314198932257,0.623566524832276,0.795863548864439,0.395265127113292,0.413458971627833,0.306818990133299,"Forester"
1771,1606,0.481314198932257,0.624760738555993,0.711767682186304,0.397013674889292,0.413353148413837,0.306148252649449,"Forester"
